Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Wolksvagon,sedan,6,2003,,2007,"57,010 SAR",182132,9.91,2WD,premium,Riyadh,3,4,Black,individual,1
Masda,sedan,4,1997,"46,866 SAR",2004,"21,983 SAR",268138,21.82,2WD,standard,Jeddah,7,4,Blue,individual,0
Fourd,crossover,4,2004,,2011,"40,811 SAR",304664,7.04,2WD,standard,Dammam,3,-5,White,company,0
Huendae,suv,4,2002,,2009,"36,673 SAR",62081,11.92,2WD,standard,Riyadh,4,2,Silver Color,individual,0
JournalMotors,suv,4,2003,,2010,"52,647 SAR",56742,4.88,2WD,standard,Dhahran,2,2,Blue,company,0
Toyoda,crossover,4,2002,,2006,"57,330 SAR",79802,10.2,4WD,standard,Dhahran,9,2,Brown,individual,1
Huendae,suv,4,1999,,2008,"24,819 SAR",442095,12.85,4WD,standard,Madinah,8,2,Gray,individual,1
Toyoda,sedan,8,1995,"64,866 SAR",1998,"44,433 SAR",120640,11460.0mpl,4WD,standard,Madinah,2,4,White,individual,0
Mercetes,suv,6,2007,,2012,"53,487 SAR",174140,3900.0mpl,2WD,standard,Jeddah,3,-3,Gray,company,0
Shevy,sedan,8,2003,"73,890 SAR",2005,"46,003 SAR",19818,3.76,2WD,STANDARD,Riyadh,12,4,Gray,individual,1
Fourd,sedan,4,2004,"75,368 SAR",2007,"49,618 SAR",53827,3.32,2WD,STANDARD,Dammam,2,-5,Gray,company,1
Fourd,suv,6,1999,"143,353 SAR",2007,"40,753 SAR",346619,6.64,2WD,PREMIUM,Madinah,3,2,Silver Color,individual,1
Mercetes,sedan,6,2004,"75,368 SAR",2006,"44,688 SAR",89378,8790.0mpl,2WD,STANDARD,Dhahran,4,2,Blue,individual,0
Shevy,crossover,8,2007,"95,978 SAR",2013,"41,030 SAR",62626,5.52,2WD,standard,Dhahran,12,3,Color Blue,individual,0
Shevy,suv,4,2002,"130,395 SAR",2003,"93,649 SAR",17675,4.65,4WD,STANDARD,Makkah,5,2,White,individual,1
Fourd,suv,8,1999,"102,395 SAR",2007,"26,264 SAR",183667,4190.0mpl,2WD,standard,Riyadh,11,3,Color Black,company,0
Fourd,sedan,4,2001,"71,021 SAR",2008,"28,843 SAR",261044,7.95,2WD,standard,Dammam,4,-5,Red,company,0
Shevy,sedan,6,2002,,2011,"19,613 SAR",386489,4.7,2WD,standard,Dammam,3,1,Red,individual,0
Masda,suv,4,2000,,2003,"46,529 SAR",63959,6.3,2WD,standard,Jeddah,5,1,Gray,individual,0
Honta,sedan,4,2002,,2010,"21,515 SAR",72251,20.1,4WD,STANDARD,Jeddah,3,2,Blue,individual,0
Toyoda,crossover,4,1998,,1999,"60,163 SAR",42000,9800.0mpl,2WD,STANDARD,Madinah,2,2,Color Black,company,0
JournalMotors,sedan,6,2006,"109,778 SAR",2007,"83,431 SAR",18413,3.95,2WD,premium,Madinah,1,2,Gray,individual,0
Huendae,crossover,8,2008,"97,897 SAR",2011,"71,234 SAR",29536,6.92,2WD,premium,Dhahran,3,-5,Gray,company,1
Honta,suv,6,2003,"95,002 SAR",2004,"71,641 SAR",36792,11550.0mpl,4WD,STANDARD,Dammam,4,-5,Color Black,individual,1
Shevy,suv,4,1990,"119,951 SAR",1997,"56,976 SAR",75459,4.95,2WD,premium,Dammam,3,1,Black,individual,0
BeEmW,suv,8,1998,"168,651 SAR",2001,"99,928 SAR",55186,2970.0mpl,4WD,premium,Makkah,4,-5,Black,individual,1
Toyoda,crossover,4,2002,"74,511 SAR",2007,"44,557 SAR",111316,13.17,2WD,STANDARD,Madinah,3,3,Black,individual,0
Fourd,suv,4,2007,"143,967 SAR",2011,"80,693 SAR",94481,6.85,4WD,STANDARD,Jeddah,1,2,White Color,individual,0
Honta,crossover,6,1996,"55,136 SAR",1997,"46,314 SAR",13975,8070.0mpl,2WD,STANDARD,Dhahran,2,2,Gray,individual,0
Shevy,crossover,4,1999,"98,299 SAR",2003,"49,586 SAR",43533,6.3,4WD,standard,Dhahran,4,-3,Gray Color,individual,0
Toyoda,crossover,4,2003,"106,402 SAR",2008,"57,265 SAR",98626,10.73,2WD,PREMIUM,Makkah,12,2,Silver,individual,0
Shevy,sedan,4,2000,"69,628 SAR",2005,"29,408 SAR",218412,8710.0mpl,2WD,standard,Riyadh,4,-5,Gray,individual,0
Masda,suv,4,2008,"104,890 SAR",2011,"65,419 SAR",68482,10.32,4WD,standard,Jeddah,4,-2,Black,individual,0
Wolksvagon,sedan,8,2007,"82,266 SAR",2010,"62,439 SAR",58494,8250.0mpl,4WD,standard,Riyadh,3,-3,Color Black,company,0
JournalMotors,suv,6,1996,"96,489 SAR",2001,"47,665 SAR",41429,3.76,2WD,standard,Dammam,2,2,Gray,company,0
Shevy,sedan,4,2004,"75,368 SAR",2011,"32,219 SAR",66837,7780.0mpl,2WD,standard,Madinah,4,-2,Silver,individual,0
Wolksvagon,sedan,4,1998,"57,364 SAR",2003,"34,303 SAR",103556,10950.0mpl,2WD,STANDARD,Riyadh,1,2,Gray,individual,0
Nesshan,suv,4,2001,"127,838 SAR",2004,"79,732 SAR",30514,7.61,4WD,PREMIUM,Dhahran,11,1,Red,individual,0
Toyoda,suv,8,2001,"91,313 SAR",2004,"59,257 SAR",53552,7.56,2WD,STANDARD,Madinah,11,4,Red,individual,0
JournalMotors,suv,4,2000,"125,332 SAR",2006,"50,900 SAR",269930,5890.0mpl,4WD,STANDARD,Madinah,4,2,Black,individual,0
JournalMotors,crossover,4,1996,,1998,"57,815 SAR",40247,3.27,4WD,standard,Madinah,12,3,Gray,individual,0
JournalMotors,sedan,4,1991,"58,262 SAR",1995,"29,390 SAR",95677,8.21,2WD,STANDARD,Madinah,5,3,White,individual,0
Nesshan,crossover,4,1999,"98,299 SAR",2006,"46,446 SAR",142105,10.55,4WD,PREMIUM,Riyadh,8,-2,White Color,individual,0
Fourd,suv,8,2008,"122,372 SAR",2010,"76,378 SAR",21470,3.69,2WD,STANDARD,Makkah,8,-2,Black,individual,0
Honta,suv,4,1999,"73,139 SAR",2004,"34,143 SAR",196839,8.97,2WD,STANDARD,Jeddah,4,2,Red Color,individual,0
Fourd,suv,4,1997,,2002,"43,757 SAR",89967,4990.0mpl,2WD,standard,Dhahran,8,-2,Black,individual,0
JournalMotors,suv,4,2000,"125,332 SAR",2009,"30,540 SAR",358185,7.12,4WD,standard,Jeddah,7,1,Blue,individual,0
Huendae,sedan,4,1997,"56,239 SAR",1998,"46,651 SAR",39218,25260.0mpl,4WD,STANDARD,Dhahran,5,2,Color Black,individual,1
Masda,sedan,8,2005,"65,893 SAR",2007,"45,342 SAR",72402,14.67,4WD,STANDARD,Jeddah,8,2,Blue,individual,1
Huendae,crossover,4,2001,,2005,"43,557 SAR",28500,24.26,2WD,standard,Makkah,3,2,Gray,individual,1
Toyoda,sedan,4,2000,"59,681 SAR",2006,"33,973 SAR",57404,17.3,2WD,standard,Madinah,8,1,White,individual,0
Wolksvagon,suv,4,2006,"100,817 SAR",2014,"32,868 SAR",195648,12.01,2WD,STANDARD,Dhahran,6,1,Brown,individual,1
Masda,suv,4,2007,,2010,"78,567 SAR",22870,9.46,2WD,premium,Dammam,7,-3,Silver Color,individual,1
Honta,suv,4,1995,"94,597 SAR",2000,"44,160 SAR",248576,13.38,2WD,premium,Makkah,5,3,Blue,company,0
BeEmW,sedan,4,1998,"66,925 SAR",2006,"19,073 SAR",150347,6.07,2WD,standard,Dhahran,3,2,Color Black,company,0
JournalMotors,crossover,4,2002,"86,930 SAR",2006,"48,724 SAR",54869,8.87,2WD,standard,Makkah,2,2,Gray,company,0
Toyoda,sedan,6,2000,,2000,"83,019 SAR",982,8.78,4WD,premium,Dhahran,3,3,White,company,0
Fourd,suv,4,2001,,2005,"53,740 SAR",80410,6.74,2WD,STANDARD,Jeddah,4,-2,Blue,individual,0
Fourd,crossover,8,2000,"83,554 SAR",2002,"52,150 SAR",44384,5.92,2WD,standard,Dammam,10,-5,Silver Color,individual,0
Masda,sedan,8,1998,"66,925 SAR",2005,"31,543 SAR",332797,9.62,2WD,PREMIUM,Jeddah,4,1,White,individual,1
BeEmW,sedan,4,2003,"73,890 SAR",2007,"41,415 SAR",34249,7.93,2WD,standard,Dhahran,1,-3,White,company,0
Shevy,sedan,4,2004,"75,368 SAR",2008,"37,924 SAR",159735,6.39,2WD,standard,Dammam,4,1,Black,individual,1
JournalMotors,sedan,4,2003,"88,668 SAR",2006,"52,815 SAR",59728,4090.0mpl,4WD,standard,Madinah,2,-2,Black,individual,0
Fourd,sedan,4,2003,,2009,"31,587 SAR",41132,11200.0mpl,2WD,standard,Makkah,6,-5,Gray,individual,0
Huendae,sedan,4,2000,"49,734 SAR",2005,"29,870 SAR",97184,15.73,2WD,standard,Makkah,2,-2,Black,company,0
Fourd,suv,4,1999,"122,874 SAR",2003,"58,884 SAR",63056,4110.0mpl,4WD,STANDARD,Makkah,6,4,Red,individual,0
Fourd,crossover,4,1996,"77,191 SAR",1997,"58,665 SAR",7435,4950.0mpl,2WD,STANDARD,Makkah,3,1,Gray,individual,0
Toyoda,sedan,8,2004,"90,442 SAR",2010,"54,604 SAR",121295,11450.0mpl,2WD,premium,Madinah,2,-5,Gray Color,company,1
Huendae,sedan,4,2001,,2008,"25,048 SAR",262402,20.58,2WD,standard,Jeddah,6,-2,Black,individual,0
Huendae,crossover,8,2008,"69,926 SAR",2012,"38,987 SAR",80468,8.59,2WD,STANDARD,Dammam,9,1,Blue,individual,0
Wolksvagon,sedan,4,2002,,2006,"70,070 SAR",75032,18.27,4WD,PREMIUM,Riyadh,7,1,Gray,individual,0
Toyoda,crossover,8,2006,,2008,"81,250 SAR",44693,9.41,4WD,standard,Makkah,2,-2,Black,individual,0
JournalMotors,crossover,4,2003,,2011,"44,577 SAR",85544,4.98,4WD,premium,Dammam,2,2,White,individual,1
JournalMotors,sedan,4,1995,"88,291 SAR",1997,"55,106 SAR",34207,5330.0mpl,2WD,premium,Dammam,6,3,White,individual,0
Toyoda,suv,4,2004,,2012,"30,088 SAR",71028,11.94,2WD,standard,Makkah,7,-2,Gray Color,individual,0
Geep,suv,8,2006,"141,144 SAR",2014,"36,203 SAR",138988,1.76,4WD,standard,Jeddah,6,-3,Black,individual,0
Fourd,suv,4,2002,"152,128 SAR",2006,"80,578 SAR",81680,4990.0mpl,2WD,premium,Dhahran,9,3,Red,individual,1
Toyoda,suv,8,1998,"103,255 SAR",2003,"55,571 SAR",87231,7.99,4WD,STANDARD,Madinah,7,-5,Blue,individual,0
Honta,suv,4,1995,"81,083 SAR",2000,"48,698 SAR",46899,18.09,4WD,standard,Makkah,2,1,Gray,individual,0
Toyoda,sedan,8,1998,"57,364 SAR",2002,"35,029 SAR",87730,12770.0mpl,2WD,standard,Dammam,10,2,Gray Color,individual,0
Fourd,suv,8,2003,"110,836 SAR",2003,"68,230 SAR",1092,3.09,2WD,standard,Jeddah,7,-3,Color Black,individual,0
Nesshan,suv,4,2000,,2003,"68,760 SAR",37924,12.38,2WD,premium,Dhahran,3,4,Gray,company,0
Huendae,sedan,8,2005,"54,911 SAR",2011,"25,945 SAR",104083,14.66,2WD,standard,Dhahran,4,2,White Color,company,0
Honta,suv,4,2000,"74,602 SAR",2004,"39,514 SAR",176481,11.65,2WD,standard,Dhahran,9,2,Silver Color,individual,0
Honta,sedan,6,2003,"63,334 SAR",2004,"52,536 SAR",44312,16129.999999999998mpl,4WD,standard,Dammam,9,-2,Color Blue,company,1
Fourd,sedan,8,2008,"97,897 SAR",2013,"45,943 SAR",172160,4.81,4WD,standard,Dhahran,2,3,White,individual,0
JournalMotors,sedan,4,1996,,2004,"16,499 SAR",66672,8.61,2WD,standard,Dammam,9,-5,Silver,individual,0
Shevy,crossover,4,1999,"98,299 SAR",2006,"44,123 SAR",116404,7.73,4WD,STANDARD,Dhahran,8,-3,Black,individual,1
BeEmW,sedan,4,1996,"64,326 SAR",2001,"27,169 SAR",207209,7460.0mpl,2WD,STANDARD,Dammam,4,-5,Gray Color,individual,0
Huendae,sedan,4,2002,"51,744 SAR",2007,"26,571 SAR",88537,16.21,2WD,standard,Riyadh,4,4,White Color,individual,0
Fourd,suv,6,2006,"141,144 SAR",2011,"59,614 SAR",226990,6.05,4WD,standard,Madinah,12,-5,White,individual,0
Toyoda,sedan,6,2001,,2005,"41,303 SAR",54102,13910.0mpl,2WD,standard,Jeddah,3,1,Color Black,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2004,"45,742 SAR",27951,19670.0mpl,2WD,STANDARD,Dammam,8,2,Black,individual,0
Toyoda,suv,4,1998,"86,046 SAR",2004,"44,528 SAR",45343,10.7,2WD,STANDARD,Makkah,5,2,Blue,individual,0
Shevy,sedan,4,2001,,2003,"44,327 SAR",38992,6.55,2WD,standard,Dammam,8,1,Brown,company,0
Huendae,suv,4,1997,"84,359 SAR",2000,"52,483 SAR",115826,12250.0mpl,4WD,standard,Makkah,5,2,White,individual,1
Nesshan,crossover,8,2006,,2013,"31,757 SAR",67437,9.6,2WD,STANDARD,Madinah,7,2,Black,company,0
Fourd,suv,4,2000,"125,332 SAR",2006,"50,900 SAR",255409,5.19,4WD,standard,Jeddah,7,1,Black,individual,0
Honta,suv,4,2005,"82,367 SAR",2008,"59,934 SAR",55944,13.42,2WD,standard,Makkah,1,2,Gray,company,1
Masda,sedan,4,2004,"64,601 SAR",2011,"33,915 SAR",93669,13780.0mpl,4WD,STANDARD,Dammam,3,1,Silver,individual,0
Mercetes,suv,4,2005,"115,313 SAR",2008,"61,817 SAR",20620,4.11,2WD,standard,Madinah,4,4,Gray Color,individual,0
Honta,sedan,4,2005,,2010,"29,906 SAR",160342,13910.0mpl,2WD,standard,Dammam,1,-5,Silver,individual,1
JournalMotors,sedan,8,2000,"69,628 SAR",2002,"43,458 SAR",20946,4810.0mpl,2WD,STANDARD,Riyadh,5,2,White,individual,0
Geep,sedan,6,2003,"88,668 SAR",2007,"52,183 SAR",85384,5700.0mpl,4WD,STANDARD,Dammam,2,2,Gray,individual,1
JournalMotors,crossover,4,2003,,2008,"39,421 SAR",64141,7410.0mpl,2WD,STANDARD,Jeddah,7,3,Gray,individual,0
Huendae,suv,6,1998,"71,705 SAR",2002,"41,978 SAR",23999,9.96,2WD,STANDARD,Dhahran,5,3,Black,individual,1
JournalMotors,suv,8,1998,"140,542 SAR",2003,"72,899 SAR",95664,5.18,2WD,premium,Riyadh,3,1,Gray,individual,1
Masda,sedan,8,2001,"50,729 SAR",2003,"38,786 SAR",35631,8.24,2WD,STANDARD,Makkah,1,4,White,individual,1
Toyoda,suv,4,2003,,2005,"79,754 SAR",35431,11.28,2WD,STANDARD,Makkah,3,1,Color Blue,individual,0
JournalMotors,crossover,6,2001,"102,271 SAR",2003,"60,640 SAR",89130,2.35,4WD,standard,Dammam,7,-3,Color Black,individual,0
Huendae,suv,6,2002,,2005,"81,327 SAR",19648,6.91,4WD,premium,Riyadh,6,-5,White,individual,0
Shevy,crossover,8,2007,"95,978 SAR",2012,"42,671 SAR",120825,5.05,2WD,standard,Madinah,11,-2,Color Black,individual,0
Toyoda,suv,6,2003,"114,002 SAR",2007,"62,653 SAR",215841,6.53,4WD,standard,Madinah,10,2,Gray Color,individual,0
Huendae,crossover,4,2002,,2008,"32,517 SAR",231388,13.58,2WD,standard,Makkah,0,2,Brown,individual,1
Mercetes,sedan,4,1997,"78,735 SAR",2001,"44,020 SAR",146939,6.63,4WD,standard,Jeddah,0,1,Gray,individual,1
Shevy,sedan,4,2002,,2005,"40,878 SAR",25694,5.69,2WD,standard,Riyadh,10,1,Gray,individual,0
Wolksvagon,suv,4,2001,"109,576 SAR",2006,"53,223 SAR",205740,8.56,4WD,standard,Riyadh,8,-2,Silver,individual,0
Toyoda,suv,4,2005,"98,840 SAR",2009,"60,356 SAR",32551,9.87,2WD,standard,Makkah,9,1,White,company,0
Shevy,crossover,8,2004,,2010,"64,955 SAR",120954,3.33,4WD,premium,Riyadh,5,1,White,individual,0
Honta,suv,6,2004,"80,752 SAR",2007,"52,631 SAR",61091,15.11,2WD,standard,Dammam,8,-2,Black,individual,0
Shevy,suv,4,1999,,2003,"72,314 SAR",45756,4.55,2WD,premium,Dammam,4,2,Blue,company,0
Toyoda,sedan,4,2009,"85,590 SAR",2009,"63,781 SAR",921,14880.0mpl,4WD,standard,Riyadh,5,2,Color Black,company,0
Shevy,suv,4,2003,,2010,"52,515 SAR",259434,7400.0mpl,2WD,STANDARD,Madinah,3,1,Black,individual,1
Masda,suv,8,2008,"87,408 SAR",2011,"54,516 SAR",61333,6.62,2WD,standard,Riyadh,5,2,Gray,individual,0
Wolksvagon,sedan,8,2008,"83,912 SAR",2013,"47,419 SAR",54306,7.79,4WD,standard,Dhahran,7,-5,Red,individual,1
Huendae,crossover,4,2002,"74,511 SAR",2006,"37,389 SAR",213598,13570.0mpl,4WD,STANDARD,Madinah,5,2,Gray,individual,0
BeEmW,suv,4,1998,"120,465 SAR",2000,"83,542 SAR",23359,6150.0mpl,4WD,standard,Jeddah,3,1,Red,individual,0
Wolksvagon,suv,8,1998,,2002,"52,543 SAR",84177,4.39,2WD,standard,Dammam,6,-2,Gray,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2010,"36,052 SAR",74477,18.73,2WD,STANDARD,Jeddah,4,3,White Color,individual,0
Nesshan,sedan,6,1997,"56,239 SAR",2002,"28,879 SAR",223744,17.94,4WD,standard,Madinah,9,-3,Color Black,company,0
Honta,suv,4,2003,"133,003 SAR",2011,"41,895 SAR",75699,10.47,4WD,premium,Dhahran,2,2,Color Black,individual,0
Huendae,suv,4,2004,,2011,"53,417 SAR",129068,12210.0mpl,2WD,premium,Jeddah,5,1,Gray,individual,0
Huendae,sedan,4,2003,"88,668 SAR",2007,"54,380 SAR",87204,26.75,4WD,premium,Riyadh,5,1,Gray,individual,0
Honta,sedan,8,1990,,1993,"29,546 SAR",115792,15260.0mpl,2WD,STANDARD,Dammam,2,1,Gray Color,individual,0
Masda,sedan,4,2007,"79,981 SAR",2010,"57,616 SAR",29796,16.7,2WD,PREMIUM,Madinah,12,-2,Black,individual,1
Shevy,suv,6,1997,"98,419 SAR",1999,"61,428 SAR",34230,4.42,2WD,STANDARD,Jeddah,4,1,White Color,individual,0
Fourd,sedan,6,2000,"69,628 SAR",2006,"33,073 SAR",39342,7.18,2WD,standard,Madinah,3,1,White,individual,0
Geep,sedan,4,2001,"71,021 SAR",2004,"42,081 SAR",62099,6230.0mpl,2WD,standard,Madinah,13,1,Gray Color,company,1
Masda,crossover,4,2008,"69,926 SAR",2013,"36,079 SAR",105597,12.95,2WD,standard,Riyadh,9,-3,White,individual,1
Shevy,suv,4,1992,"106,969 SAR",1999,"48,269 SAR",282692,8.02,4WD,standard,Dammam,3,2,Blue,individual,0
Fourd,suv,4,1999,"122,874 SAR",2005,"58,365 SAR",68360,4.02,4WD,STANDARD,Makkah,3,-2,Silver,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2008,"39,920 SAR",84496,7.64,2WD,standard,Jeddah,5,1,Silver,company,1
JournalMotors,crossover,8,2004,,2006,"94,835 SAR",37357,3.74,4WD,PREMIUM,Madinah,6,2,Blue,individual,0
Geep,suv,4,2006,,2010,"56,366 SAR",160820,4.44,2WD,STANDARD,Jeddah,6,2,Blue,company,0
JournalMotors,suv,4,1999,"172,024 SAR",2003,"96,419 SAR",84025,4260.0mpl,4WD,premium,Dammam,3,-3,Silver,individual,0
Wolksvagon,suv,6,1994,"79,493 SAR",2000,"41,137 SAR",101642,5.7,2WD,STANDARD,Dhahran,7,1,Silver Color,individual,0
JournalMotors,crossover,4,2006,"112,915 SAR",2007,"73,372 SAR",48410,5.81,4WD,STANDARD,Dhahran,7,3,White,individual,0
Huendae,sedan,8,1995,"45,046 SAR",1996,"34,054 SAR",51294,10.4,2WD,standard,Makkah,2,2,Silver Color,company,0
Honta,sedan,4,1996,"55,136 SAR",2005,"17,194 SAR",97360,18750.0mpl,4WD,standard,Dammam,12,1,Silver,company,0
Honta,sedan,6,2003,"52,779 SAR",2007,"32,288 SAR",162007,23540.0mpl,2WD,standard,Makkah,8,2,Black,individual,1
Masda,suv,4,2003,"79,168 SAR",2006,"49,377 SAR",38019,12370.0mpl,2WD,standard,Makkah,8,1,Gray,individual,0
Nesshan,sedan,4,2008,,2012,"33,951 SAR",182463,23580.0mpl,2WD,standard,Makkah,4,1,Silver,individual,0
Huendae,suv,4,2007,"85,694 SAR",2012,"49,128 SAR",99590,10080.0mpl,2WD,STANDARD,Makkah,3,-3,Blue,individual,1
Nesshan,suv,4,2004,,2009,"39,681 SAR",118804,13.26,2WD,standard,Dhahran,5,-2,Black,company,0
BeEmW,sedan,6,2005,"76,875 SAR",2009,"40,718 SAR",77810,6.79,2WD,standard,Madinah,6,2,Silver,individual,1
Toyoda,sedan,4,2000,"59,681 SAR",2004,"40,088 SAR",86146,15430.0mpl,2WD,STANDARD,Madinah,7,2,Silver,company,0
Nesshan,sedan,4,1998,"57,364 SAR",2003,"30,930 SAR",238238,26110.0mpl,4WD,standard,Riyadh,7,1,Gray,company,1
Huendae,sedan,4,1998,"47,803 SAR",1999,"37,765 SAR",41757,15.49,2WD,STANDARD,Dhahran,4,2,Black,individual,0
Wolksvagon,sedan,4,1999,"70,214 SAR",2001,"53,050 SAR",37443,12.08,4WD,standard,Makkah,8,1,Gray Color,individual,0
Wolksvagon,crossover,4,1993,"87,287 SAR",1998,"46,977 SAR",93381,9840.0mpl,2WD,premium,Madinah,7,2,White,individual,0
Shevy,sedan,4,1995,,2002,"37,744 SAR",133938,7.64,2WD,PREMIUM,Jeddah,12,-2,Gray Color,individual,0
Huendae,crossover,4,2005,"92,251 SAR",2011,"47,947 SAR",111730,21.52,2WD,PREMIUM,Makkah,11,3,Color Black,individual,0
Nesshan,suv,4,2006,"84,014 SAR",2011,"47,683 SAR",52266,17.19,2WD,standard,Madinah,4,2,Blue,individual,1
JournalMotors,crossover,4,2005,"92,251 SAR",2008,"54,660 SAR",163529,8.47,2WD,standard,Jeddah,3,3,White,individual,1
Honta,suv,6,2004,"96,902 SAR",2008,"59,430 SAR",43139,15.05,4WD,STANDARD,Riyadh,5,2,White,company,0
JournalMotors,suv,4,2002,,2009,"55,604 SAR",289491,2870.0mpl,4WD,STANDARD,Madinah,7,2,Gray Color,individual,1
Wolksvagon,suv,8,1999,"105,321 SAR",2001,"79,575 SAR",38035,5.92,4WD,standard,Dammam,9,3,Red,individual,0
Honta,crossover,4,2005,"92,251 SAR",2011,"55,938 SAR",127266,18.95,2WD,premium,Riyadh,2,2,Black,individual,1
Fourd,suv,4,2005,,2011,"46,831 SAR",244635,6.74,2WD,standard,Makkah,9,3,Silver,individual,0
Toyoda,sedan,4,2001,"102,271 SAR",2009,"30,167 SAR",325107,14.32,4WD,PREMIUM,Makkah,4,2,White Color,individual,0
Huendae,crossover,4,2002,"62,093 SAR",2004,"52,222 SAR",23567,18.68,2WD,standard,Riyadh,2,-5,White,individual,1
Toyoda,suv,4,2007,,2009,"73,810 SAR",75478,12.37,2WD,STANDARD,Madinah,6,1,Gray,individual,0
Fourd,suv,6,1994,,1996,"57,884 SAR",37146,4550.0mpl,2WD,standard,Dammam,9,-5,Silver Color,individual,0
Masda,sedan,4,1998,"47,803 SAR",2004,"24,783 SAR",97032,24390.0mpl,2WD,STANDARD,Jeddah,6,4,Silver,individual,1
Nesshan,sedan,4,2006,"78,413 SAR",2010,"45,686 SAR",159474,15.45,2WD,premium,Dammam,8,-2,White Color,company,0
Honta,suv,6,2002,,2005,"58,090 SAR",56073,10.33,4WD,standard,Riyadh,11,1,Silver,company,0
Fourd,suv,4,2000,,2005,"68,621 SAR",38913,4.26,2WD,premium,Dhahran,1,4,Color Blue,individual,0
JournalMotors,suv,4,2002,,2006,"54,677 SAR",41597,4.37,2WD,standard,Makkah,6,-3,White,company,1
Fourd,sedan,4,2001,,2003,"58,808 SAR",83113,10.2,2WD,PREMIUM,Madinah,7,4,Gray,individual,1
Shevy,sedan,4,1994,"74,194 SAR",2001,"31,717 SAR",151229,5.03,4WD,standard,Madinah,6,3,Black,individual,0
JournalMotors,suv,6,1998,"140,542 SAR",2003,"62,484 SAR",47917,4.72,2WD,premium,Makkah,8,-3,Black,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2011,"41,677 SAR",65977,17280.0mpl,2WD,STANDARD,Dhahran,3,-3,Color Black,individual,0
JournalMotors,suv,4,1999,"172,024 SAR",2004,"76,481 SAR",114456,5.73,4WD,PREMIUM,Makkah,11,-3,Blue,individual,0
Honta,crossover,6,1998,,2003,"28,188 SAR",108175,14.27,2WD,STANDARD,Madinah,11,-3,Gray,individual,0
JournalMotors,crossover,4,2003,,2005,"63,090 SAR",39083,7.5,4WD,STANDARD,Dhahran,7,-5,Brown,company,0
Mercetes,suv,6,1993,"90,924 SAR",1997,"45,866 SAR",66739,6.26,2WD,standard,Makkah,5,-5,Gray Color,individual,0
Toyoda,sedan,8,1996,,2000,"33,668 SAR",45972,12.47,2WD,standard,Jeddah,7,-5,Black,individual,0
JournalMotors,sedan,4,2001,"85,225 SAR",2002,"61,208 SAR",10516,9.36,4WD,standard,Makkah,7,1,Blue,company,1
Nesshan,suv,4,2002,"77,616 SAR",2005,"48,409 SAR",32341,14.46,2WD,standard,Riyadh,8,-5,Gray,individual,0
Shevy,sedan,8,2001,"119,316 SAR",2007,"48,457 SAR",193211,4.08,4WD,PREMIUM,Riyadh,6,1,Red,individual,0
Huendae,sedan,4,2009,,2013,"43,743 SAR",44564,18.69,4WD,standard,Dhahran,11,1,White,individual,0
Shevy,crossover,4,1992,"71,313 SAR",1997,"31,705 SAR",90724,4030.0000000000005mpl,2WD,standard,Makkah,9,-2,Red,individual,0
Toyoda,suv,4,2000,"107,427 SAR",2002,"90,184 SAR",36806,13.39,4WD,standard,Dammam,3,-3,Color Blue,individual,0
Honta,suv,6,2006,"117,620 SAR",2007,"93,366 SAR",10460,12510.0mpl,2WD,premium,Riyadh,9,1,White,individual,1
Wolksvagon,sedan,4,1998,"68,837 SAR",2000,"52,009 SAR",37393,13.01,4WD,standard,Dhahran,5,1,Blue,individual,0
Geep,suv,4,2003,"133,003 SAR",2009,"56,858 SAR",120540,6.35,4WD,STANDARD,Makkah,9,2,Silver,company,0
Masda,crossover,4,2006,"80,653 SAR",2011,"35,768 SAR",194820,13.05,4WD,STANDARD,Riyadh,9,4,White,individual,0
Huendae,sedan,4,2000,,2005,"32,179 SAR",238096,21970.0mpl,4WD,STANDARD,Makkah,7,-2,White Color,company,1
JournalMotors,suv,4,2008,"122,372 SAR",2015,"52,314 SAR",133796,7.49,2WD,STANDARD,Dhahran,11,2,Silver,individual,0
Huendae,sedan,4,2003,"63,334 SAR",2011,"20,738 SAR",160063,26.65,4WD,STANDARD,Dammam,8,-3,Gray,individual,1
JournalMotors,suv,4,1995,"94,597 SAR",2000,"41,952 SAR",211126,5.58,2WD,standard,Riyadh,5,1,White Color,individual,1
JournalMotors,sedan,4,2003,"73,890 SAR",2011,"20,005 SAR",160227,12950.0mpl,2WD,standard,Makkah,3,-3,Color Black,individual,0
Shevy,sedan,4,1998,"80,310 SAR",1999,"61,035 SAR",19069,9990.0mpl,4WD,STANDARD,Riyadh,3,-2,Gray Color,company,0
Nesshan,suv,4,2002,"77,616 SAR",2007,"38,140 SAR",106220,13.12,2WD,standard,Jeddah,4,2,Silver Color,company,0
Shevy,sedan,4,2006,"78,413 SAR",2009,"46,460 SAR",63907,10870.0mpl,2WD,standard,Dhahran,8,1,Black,company,1
