Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Geep,sedan,6,2000,"83,554 SAR",2003,"44,792 SAR",58900,3.59,4WD,standard,Dhahran,7,4,White,individual,0
Toyoda,crossover,4,2005,"79,072 SAR",2009,"53,650 SAR",26069,10.89,2WD,standard,Madinah,2,1,Silver,individual,0
Shevy,crossover,8,2006,"158,081 SAR",2008,"109,629 SAR",42766,3.75,4WD,premium,Makkah,3,1,Black,company,0
Fourd,sedan,4,1999,"68,263 SAR",2002,"38,424 SAR",136302,7.84,2WD,standard,Madinah,5,3,Gray,individual,1
Fourd,sedan,4,1999,"81,916 SAR",2004,"34,598 SAR",174607,9.79,4WD,standard,Jeddah,8,3,White,individual,0
Toyoda,sedan,4,1995,"54,055 SAR",1999,"32,926 SAR",138611,14.9,2WD,standard,Dhahran,7,1,Blue,individual,1
Huendae,sedan,4,1994,"52,995 SAR",1998,"30,876 SAR",184085,26.26,4WD,standard,Madinah,4,2,Gray,individual,0
Honta,suv,4,2009,"124,819 SAR",2015,"58,829 SAR",220901,11.68,2WD,premium,Dhahran,9,1,Black,company,1
JournalMotors,suv,4,2005,"115,313 SAR",2009,"54,970 SAR",201392,3.67,2WD,standard,Jeddah,5,2,Gray,individual,1
JournalMotors,suv,4,2000,"125,332 SAR",2004,"63,223 SAR",77885,4.85,4WD,standard,Dammam,8,2,Black,individual,0
BeEmW,suv,4,1997,"118,103 SAR",2003,"53,013 SAR",112651,4.07,4WD,standard,Madinah,7,1,White,individual,1
BeEmW,suv,4,2002,"130,395 SAR",2009,"61,937 SAR",80525,2.72,4WD,standard,Dammam,1,3,Silver,individual,0
Fourd,sedan,4,2004,"75,368 SAR",2009,"33,424 SAR",228088,9.39,2WD,standard,Jeddah,8,2,White,individual,1
Masda,sedan,6,2005,"54,911 SAR",2008,"37,672 SAR",41877,15.12,2WD,standard,Dammam,5,1,Black,individual,0
Geep,suv,8,1996,"96,489 SAR",2002,"41,249 SAR",108907,2.41,2WD,standard,Makkah,9,2,Brown,individual,0
JournalMotors,crossover,8,1996,"129,682 SAR",2002,"55,439 SAR",120751,3.83,4WD,premium,Dammam,4,3,White,individual,0
Nesshan,sedan,6,2001,"50,729 SAR",2003,"40,633 SAR",93075,17.03,2WD,standard,Madinah,1,2,Red,individual,0
Toyoda,suv,8,2006,"100,817 SAR",2012,"52,172 SAR",70176,6.6,2WD,standard,Dhahran,14,2,Silver,individual,0
Huendae,suv,4,1994,"79,493 SAR",1999,"41,016 SAR",55315,11.96,4WD,standard,Dhahran,10,1,Silver,individual,1
JournalMotors,suv,6,2001,"127,838 SAR",2006,"63,151 SAR",32906,4.56,4WD,standard,Riyadh,2,1,Black,individual,0
Huendae,suv,6,1995,"81,083 SAR",2001,"36,396 SAR",215522,9.06,4WD,standard,Dhahran,5,2,Black,individual,0
Masda,sedan,4,1995,"54,055 SAR",1999,"36,835 SAR",94784,15.84,4WD,standard,Dhahran,2,2,White,individual,0
BeEmW,suv,6,2001,"106,532 SAR",2004,"70,135 SAR",32979,4.68,2WD,standard,Dammam,2,3,White,company,1
Fourd,sedan,4,1997,"65,612 SAR",2000,"35,173 SAR",30509,3.94,2WD,standard,Dhahran,4,4,Silver,individual,0
Masda,sedan,4,1994,"44,163 SAR",1998,"28,726 SAR",95891,10.53,2WD,standard,Dammam,3,1,Black,individual,1
Huendae,suv,4,1994,"66,244 SAR",1996,"47,983 SAR",15013,13.67,2WD,standard,Makkah,4,2,Black,individual,1
Shevy,sedan,4,2001,"85,225 SAR",2004,"45,687 SAR",119906,7.16,4WD,standard,Madinah,5,1,Red,individual,0
JournalMotors,suv,4,2008,"146,846 SAR",2011,"91,842 SAR",102541,3.29,4WD,standard,Dammam,3,3,Silver,company,1
JournalMotors,crossover,8,2003,"124,136 SAR",2005,"73,605 SAR",92693,3.75,2WD,premium,Riyadh,13,2,Black,individual,0
Toyoda,suv,6,2000,"89,522 SAR",2005,"50,589 SAR",110416,12.43,2WD,standard,Madinah,4,3,Gray,company,1
Huendae,suv,8,2003,"133,003 SAR",2008,"65,357 SAR",62603,6.44,4WD,premium,Madinah,7,3,Black,individual,0
Huendae,sedan,4,1996,"55,136 SAR",2000,"35,505 SAR",39932,17.38,4WD,standard,Dhahran,14,3,Blue,individual,1
Fourd,sedan,4,2005,"92,251 SAR",2010,"41,014 SAR",80515,7.41,4WD,standard,Dhahran,9,1,White,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2009,"32,516 SAR",91884,7.65,2WD,standard,Riyadh,5,3,Red,individual,1
Masda,crossover,4,1998,"57,364 SAR",2004,"31,305 SAR",142805,18.27,2WD,standard,Jeddah,4,2,Gray,individual,1
Toyoda,crossover,6,2001,"73,050 SAR",2009,"21,547 SAR",391944,9.7,2WD,standard,Makkah,7,2,Gray,individual,0
Fourd,sedan,4,2002,"86,930 SAR",2006,"39,466 SAR",209482,4.64,4WD,standard,Madinah,6,1,Blue,company,0
Huendae,sedan,8,2001,"71,021 SAR",2008,"35,235 SAR",64429,14.51,2WD,premium,Makkah,4,1,Silver,individual,1
Fourd,suv,4,1994,"155,807 SAR",1997,"92,806 SAR",64337,8.14,4WD,premium,Riyadh,2,4,White,individual,0
Honta,crossover,8,2001,"60,875 SAR",2008,"28,763 SAR",156588,10.0,2WD,standard,Dhahran,7,1,Black,individual,0
Fourd,crossover,4,2006,"158,081 SAR",2007,"102,721 SAR",33305,4.26,4WD,premium,Dammam,8,1,Gray,individual,0
Honta,crossover,6,2004,"64,601 SAR",2005,"46,396 SAR",38452,10.54,2WD,standard,Riyadh,4,2,Black,individual,0
Toyoda,suv,4,2006,"169,373 SAR",2008,"142,188 SAR",41120,12.59,4WD,premium,Madinah,2,3,Red,company,0
Shevy,suv,4,1998,"100,387 SAR",2002,"48,108 SAR",182202,4.74,2WD,standard,Madinah,9,1,Silver,individual,0
Honta,sedan,4,2003,"52,779 SAR",2009,"28,803 SAR",133520,20.78,2WD,standard,Makkah,11,1,White,company,1
JournalMotors,suv,6,1992,"106,969 SAR",1994,"70,102 SAR",20299,3.13,4WD,standard,Makkah,4,2,Black,individual,1
Honta,suv,4,1996,"68,921 SAR",2000,"38,426 SAR",77265,11.51,2WD,standard,Jeddah,9,3,Black,individual,0
JournalMotors,sedan,4,2005,"92,251 SAR",2010,"43,065 SAR",45121,9.18,4WD,standard,Riyadh,13,3,Silver,individual,1
Fourd,suv,4,2003,"110,836 SAR",2010,"45,013 SAR",297709,3.88,2WD,standard,Dammam,5,2,Blue,individual,0
Honta,crossover,6,2005,"65,893 SAR",2011,"31,134 SAR",123162,10.65,2WD,standard,Madinah,8,2,Black,individual,0
JournalMotors,sedan,4,1999,"95,569 SAR",2005,"38,812 SAR",250539,5.77,2WD,premium,Dhahran,4,1,Black,individual,0
Shevy,sedan,4,1993,"60,616 SAR",1998,"26,882 SAR",248115,8.01,2WD,standard,Jeddah,5,2,Silver,company,1
Shevy,suv,6,2008,"122,372 SAR",2014,"52,183 SAR",232915,4.38,2WD,standard,Jeddah,8,1,Red,individual,1
Fourd,crossover,6,2006,"94,096 SAR",2011,"46,483 SAR",101298,7.26,2WD,standard,Riyadh,3,2,White,individual,0
Toyoda,crossover,4,2005,"79,072 SAR",2005,"64,816 SAR",891,15.73,2WD,standard,Makkah,4,2,Silver,individual,0
Huendae,suv,6,2003,"79,168 SAR",2007,"44,140 SAR",73575,10.01,2WD,standard,Dammam,6,3,Black,individual,0
Shevy,crossover,4,2006,"94,096 SAR",2011,"41,835 SAR",59632,7.56,2WD,standard,Dhahran,6,1,Red,individual,0
Huendae,sedan,4,2009,"71,325 SAR",2010,"53,921 SAR",22361,13.13,4WD,standard,Riyadh,10,1,Gray,individual,0
Masda,sedan,6,1997,"78,735 SAR",2000,"49,107 SAR",52637,13.98,4WD,premium,Jeddah,7,3,White,individual,0
Honta,suv,4,1998,"120,465 SAR",2004,"63,086 SAR",267049,10.92,4WD,premium,Madinah,2,3,Black,individual,1
Fourd,suv,4,2005,"115,313 SAR",2011,"49,296 SAR",63225,3.22,2WD,standard,Dhahran,12,2,Red,individual,0
Toyoda,suv,4,1991,"74,908 SAR",1996,"44,347 SAR",86330,15.09,2WD,standard,Makkah,5,3,Black,company,0
JournalMotors,sedan,4,1997,"91,858 SAR",2003,"39,269 SAR",66912,8.04,2WD,premium,Madinah,7,2,Gray,company,0
JournalMotors,suv,6,2005,"138,376 SAR",2010,"61,521 SAR",94920,2.79,4WD,standard,Dammam,4,2,Gray,individual,0
Honta,sedan,4,2008,"58,272 SAR",2014,"27,533 SAR",116685,14.19,2WD,standard,Dammam,6,2,Gray,individual,0
Toyoda,crossover,4,2001,"87,660 SAR",2005,"53,395 SAR",191941,13.4,4WD,standard,Madinah,5,1,Blue,individual,1
Mercetes,sedan,4,1995,"63,065 SAR",2004,"16,176 SAR",164742,8.44,2WD,standard,Makkah,6,1,Gray,company,0
Honta,crossover,6,2005,"65,893 SAR",2012,"34,247 SAR",128955,15.22,2WD,standard,Dhahran,9,1,Gray,individual,0
Shevy,crossover,6,1996,"92,630 SAR",1996,"54,171 SAR",1026,5.12,4WD,standard,Madinah,4,4,Black,individual,0
Mercetes,crossover,6,2000,"100,265 SAR",2004,"50,578 SAR",39041,4.74,4WD,standard,Makkah,11,2,Black,company,0
Nesshan,sedan,8,1999,"48,759 SAR",2005,"24,190 SAR",131817,13.15,2WD,standard,Madinah,11,3,Silver,company,1
Huendae,sedan,4,1999,"48,759 SAR",2002,"39,027 SAR",47292,23.78,2WD,standard,Makkah,2,1,Black,individual,1
Toyoda,suv,4,2005,"118,608 SAR",2011,"61,379 SAR",119850,13.59,4WD,standard,Riyadh,6,1,White,individual,0
Toyoda,sedan,4,2004,"108,530 SAR",2008,"81,001 SAR",72010,22.59,4WD,premium,Jeddah,3,2,Blue,individual,0
Honta,sedan,6,2000,"49,734 SAR",2005,"26,883 SAR",99700,22.58,2WD,standard,Madinah,4,1,Red,company,0
Shevy,suv,8,2004,"113,052 SAR",2008,"54,177 SAR",167653,2.5,2WD,standard,Riyadh,7,1,Silver,individual,0
Toyoda,sedan,4,1993,"51,956 SAR",1998,"32,296 SAR",103808,19.23,2WD,standard,Makkah,11,3,Black,individual,1
Huendae,suv,4,2000,"74,602 SAR",2005,"34,826 SAR",153726,10.59,2WD,standard,Riyadh,10,1,Red,individual,0
JournalMotors,suv,6,2006,"141,144 SAR",2011,"59,614 SAR",203265,3.86,4WD,standard,Dhahran,6,2,Blue,individual,0
Fourd,suv,4,2005,"115,313 SAR",2010,"48,704 SAR",203014,6.28,2WD,standard,Dammam,4,2,Silver,individual,0
Nesshan,sedan,4,2005,"54,911 SAR",2010,"32,979 SAR",103245,16.86,2WD,standard,Makkah,3,3,Silver,individual,0
Toyoda,crossover,6,2006,"80,653 SAR",2010,"49,250 SAR",86409,10.81,2WD,standard,Jeddah,10,3,Red,company,0
Nesshan,suv,4,1998,"86,046 SAR",2001,"59,480 SAR",99220,10.88,4WD,standard,Riyadh,3,3,Black,company,1
Fourd,crossover,8,1992,"85,575 SAR",1994,"53,411 SAR",32693,2.68,4WD,standard,Dammam,5,1,Black,individual,0
JournalMotors,sedan,8,1996,"64,326 SAR",2002,"28,874 SAR",73586,3.81,2WD,standard,Dhahran,12,3,White,individual,1
Toyoda,suv,4,1993,"77,935 SAR",1997,"45,211 SAR",150810,12.11,2WD,standard,Dammam,5,3,White,individual,0
Fourd,crossover,4,2005,"110,701 SAR",2006,"71,933 SAR",38960,6.35,4WD,standard,Dhahran,6,2,White,individual,0
Nesshan,sedan,6,2001,"50,729 SAR",2006,"28,792 SAR",44669,21.33,2WD,standard,Makkah,5,2,Black,company,1
Huendae,crossover,4,1992,"71,313 SAR",1994,"49,195 SAR",25173,14.38,2WD,premium,Riyadh,4,2,White,individual,0
Shevy,suv,4,2005,"161,439 SAR",2008,"96,161 SAR",142431,4.48,2WD,premium,Madinah,2,2,Blue,company,0
Huendae,suv,4,2001,"76,094 SAR",2003,"58,326 SAR",41495,12.58,2WD,standard,Madinah,3,2,Gray,individual,0
Toyoda,sedan,4,2000,"71,618 SAR",2003,"48,922 SAR",154125,10.99,4WD,standard,Dhahran,2,3,White,individual,0
BeEmW,sedan,4,2005,"76,875 SAR",2006,"58,425 SAR",7504,12.01,2WD,standard,Makkah,3,1,Red,individual,0
Masda,sedan,4,2003,"52,779 SAR",2008,"27,232 SAR",120375,10.04,2WD,standard,Jeddah,10,1,Gray,company,1
Shevy,sedan,4,2008,"97,897 SAR",2014,"46,501 SAR",123619,5.92,4WD,standard,Madinah,3,2,Blue,company,0
Toyoda,suv,4,2004,"96,902 SAR",2009,"52,152 SAR",95696,9.73,2WD,standard,Riyadh,7,2,Gray,individual,0
Huendae,suv,4,2004,"113,052 SAR",2008,"63,032 SAR",83857,11.44,2WD,premium,Dammam,5,2,Black,individual,0
Huendae,suv,4,1999,"87,767 SAR",2002,"54,740 SAR",30556,12.96,4WD,standard,Madinah,4,2,White,individual,0
Masda,suv,6,2002,"77,616 SAR",2007,"40,047 SAR",112368,9.25,2WD,standard,Makkah,9,1,Gray,company,1
JournalMotors,suv,4,2002,"152,128 SAR",2006,"85,267 SAR",77254,5.81,2WD,premium,Dammam,1,2,Blue,company,0
Honta,sedan,4,2000,"49,734 SAR",2003,"34,121 SAR",26059,15.05,2WD,standard,Dhahran,6,3,Black,individual,0
Honta,suv,4,2004,"80,752 SAR",2007,"55,401 SAR",56735,16.38,2WD,standard,Jeddah,7,2,Red,individual,0
JournalMotors,sedan,8,1996,"64,326 SAR",2005,"14,849 SAR",476856,5.19,2WD,standard,Jeddah,4,1,Black,individual,0
Masda,crossover,8,1997,"67,487 SAR",2001,"35,746 SAR",189115,8.42,4WD,standard,Dammam,9,1,Red,individual,0
Fourd,crossover,6,1999,"81,916 SAR",2003,"43,618 SAR",150662,3.7,2WD,standard,Makkah,3,3,Black,company,0
Masda,suv,4,2006,"84,014 SAR",2009,"52,399 SAR",27680,12.18,2WD,standard,Makkah,7,1,Blue,company,0
Honta,suv,8,2006,"84,014 SAR",2012,"39,696 SAR",139320,7.03,2WD,standard,Makkah,5,2,Gray,individual,0
Honta,suv,4,2005,"82,367 SAR",2010,"40,475 SAR",88365,8.89,2WD,standard,Makkah,6,1,Gray,individual,0
Nesshan,sedan,4,2001,"71,021 SAR",2008,"33,557 SAR",52786,14.93,2WD,premium,Makkah,11,3,Gray,individual,0
Fourd,sedan,4,1997,"65,612 SAR",2001,"31,443 SAR",147425,9.33,2WD,standard,Jeddah,4,1,Gray,individual,0
Shevy,suv,4,2001,"178,974 SAR",2003,"130,324 SAR",18630,5.12,4WD,premium,Dammam,2,2,White,individual,1
JournalMotors,sedan,8,1995,"63,065 SAR",1997,"43,735 SAR",16021,5.6,2WD,standard,Dammam,2,1,Gray,individual,0
JournalMotors,sedan,8,2007,"95,978 SAR",2010,"63,187 SAR",65256,5.7,4WD,standard,Madinah,2,2,Blue,individual,1
Toyoda,suv,4,2003,"133,003 SAR",2008,"68,003 SAR",120527,9.53,2WD,premium,Jeddah,6,4,White,individual,0
Huendae,sedan,4,2007,"57,129 SAR",2011,"35,391 SAR",78666,10.65,2WD,standard,Riyadh,3,2,Black,individual,0
Nesshan,sedan,4,2002,"51,744 SAR",2008,"29,882 SAR",65176,20.53,2WD,standard,Jeddah,2,3,Brown,individual,0
Fourd,sedan,8,2003,"73,890 SAR",2009,"33,167 SAR",64153,4.72,2WD,standard,Dammam,6,1,Blue,individual,1
Shevy,suv,8,2004,"158,274 SAR",2004,"97,433 SAR",1110,4.46,2WD,premium,Jeddah,12,3,Black,individual,0
Honta,crossover,4,1994,"63,595 SAR",2002,"18,029 SAR",44657,13.22,4WD,standard,Jeddah,7,2,Gray,individual,0
Shevy,sedan,6,2007,"95,978 SAR",2013,"45,589 SAR",44042,6.9,4WD,standard,Madinah,3,2,Black,individual,0
Fourd,suv,4,2003,"133,003 SAR",2008,"53,367 SAR",245129,5.57,4WD,standard,Madinah,7,4,Gray,individual,0
JournalMotors,suv,4,2005,"138,376 SAR",2010,"58,445 SAR",235874,4.39,4WD,standard,Dammam,10,3,Black,individual,0
Fourd,crossover,6,1993,"72,739 SAR",2000,"31,095 SAR",133792,4.41,2WD,standard,Madinah,6,3,Gray,company,0
Fourd,suv,4,2003,"155,170 SAR",2009,"73,705 SAR",69125,4.53,2WD,premium,Jeddah,3,2,Black,individual,0
Honta,suv,4,2008,"87,408 SAR",2011,"59,968 SAR",61157,16.56,2WD,standard,Dammam,7,2,Gray,individual,0
Shevy,sedan,4,2000,"116,976 SAR",2006,"52,785 SAR",60332,6.3,4WD,premium,Jeddah,3,4,Gray,individual,0
Honta,suv,4,2007,"102,833 SAR",2011,"66,571 SAR",175984,16.61,4WD,standard,Madinah,2,2,White,individual,0
Wolksvagon,suv,6,2002,"93,139 SAR",2007,"52,633 SAR",53441,4.49,2WD,standard,Madinah,5,2,Gray,individual,1
Shevy,suv,8,1992,"106,969 SAR",1994,"70,102 SAR",40970,2.56,4WD,standard,Dammam,8,3,Gray,individual,1
Nesshan,crossover,4,1992,"50,937 SAR",1993,"36,582 SAR",46116,12.7,2WD,standard,Riyadh,4,1,Gray,individual,0
Honta,suv,8,1999,"87,767 SAR",2004,"43,020 SAR",164926,8.62,4WD,standard,Dammam,11,2,Gray,individual,1
Shevy,crossover,6,2004,"90,442 SAR",2005,"61,862 SAR",12018,6.31,2WD,standard,Jeddah,7,2,Blue,individual,0
Toyoda,suv,4,2002,"93,139 SAR",2006,"54,031 SAR",179387,9.81,2WD,standard,Madinah,4,1,Silver,individual,0
Shevy,suv,8,2004,"135,663 SAR",2006,"80,440 SAR",70719,4.04,4WD,standard,Makkah,10,3,White,individual,0
Huendae,sedan,8,1994,"44,163 SAR",1999,"21,701 SAR",54674,12.6,2WD,standard,Makkah,8,1,White,individual,0
Fourd,sedan,8,2005,"107,626 SAR",2009,"51,577 SAR",163009,4.16,2WD,premium,Riyadh,9,2,Silver,individual,0
Toyoda,suv,4,2004,"116,283 SAR",2011,"57,167 SAR",298683,12.65,4WD,standard,Madinah,5,1,Gray,company,0
Wolksvagon,sedan,6,2002,"62,093 SAR",2006,"36,021 SAR",54425,14.07,2WD,standard,Madinah,10,4,Black,individual,0
Fourd,sedan,4,2006,"78,413 SAR",2008,"46,494 SAR",80657,8.0,2WD,standard,Madinah,12,1,Red,individual,0
JournalMotors,sedan,4,2003,"103,447 SAR",2006,"58,375 SAR",54743,6.71,2WD,premium,Madinah,8,2,Black,individual,0
Toyoda,crossover,4,2007,"82,266 SAR",2011,"58,022 SAR",40026,16.06,2WD,standard,Makkah,12,2,White,company,1
Shevy,sedan,8,1999,"68,263 SAR",2008,"19,454 SAR",79981,4.15,2WD,standard,Riyadh,3,3,Black,individual,0
Masda,suv,8,2002,"77,616 SAR",2003,"55,743 SAR",20925,9.47,2WD,standard,Dammam,6,4,Brown,individual,0
Toyoda,crossover,4,2007,"98,720 SAR",2013,"53,253 SAR",242262,16.46,4WD,standard,Dhahran,9,4,White,individual,1
Fourd,crossover,4,2003,"106,402 SAR",2007,"53,674 SAR",53477,7.36,4WD,standard,Makkah,4,2,Gray,company,0
JournalMotors,sedan,8,1997,"65,612 SAR",2004,"31,165 SAR",139981,3.79,2WD,standard,Dammam,1,2,Black,individual,0
Huendae,sedan,6,2006,"56,009 SAR",2009,"34,932 SAR",35234,13.52,2WD,standard,Riyadh,5,3,Black,individual,0
Huendae,suv,6,1999,"73,139 SAR",2003,"38,739 SAR",131398,12.76,2WD,standard,Riyadh,4,2,Silver,individual,0
Fourd,suv,6,1996,"96,489 SAR",2002,"41,249 SAR",95891,2.75,2WD,standard,Makkah,6,3,Blue,company,0
Honta,suv,4,2001,"106,532 SAR",2008,"58,446 SAR",151608,16.16,2WD,premium,Dhahran,0,4,Red,individual,0
Shevy,sedan,6,1994,"61,828 SAR",1998,"36,387 SAR",73450,7.26,2WD,standard,Riyadh,2,1,Blue,individual,1
Masda,crossover,4,2001,"73,050 SAR",2008,"36,241 SAR",132585,9.64,4WD,standard,Makkah,4,1,Black,company,1
Wolksvagon,crossover,4,2006,"80,653 SAR",2009,"57,848 SAR",59873,8.67,2WD,standard,Riyadh,4,3,Silver,individual,1
Honta,suv,8,2004,"80,752 SAR",2006,"58,492 SAR",48358,8.1,2WD,standard,Makkah,7,3,White,individual,1
Toyoda,sedan,4,2007,"68,555 SAR",2014,"40,976 SAR",131217,16.26,2WD,standard,Madinah,5,2,Blue,individual,1
JournalMotors,sedan,4,1996,"77,191 SAR",1999,"48,398 SAR",30454,8.09,4WD,standard,Dhahran,3,2,Black,company,0
JournalMotors,suv,6,1998,"100,387 SAR",2003,"46,863 SAR",87891,3.29,2WD,standard,Dammam,6,1,Blue,company,1
Toyoda,sedan,4,2002,"62,093 SAR",2009,"35,346 SAR",51789,16.96,2WD,standard,Jeddah,4,2,Gray,company,0
Toyoda,suv,4,2006,"100,817 SAR",2009,"76,520 SAR",52840,6.89,2WD,standard,Dammam,2,2,Black,individual,0
JournalMotors,sedan,6,1997,"78,735 SAR",2001,"37,731 SAR",179622,8.54,4WD,standard,Madinah,10,2,Black,individual,0
Toyoda,crossover,8,1992,"73,350 SAR",1997,"37,503 SAR",196479,8.24,4WD,standard,Dhahran,6,1,White,individual,0
JournalMotors,sedan,4,2008,"81,581 SAR",2011,"48,337 SAR",60280,6.66,2WD,standard,Makkah,8,3,Red,individual,1
Honta,suv,8,2001,"106,532 SAR",2003,"73,491 SAR",23072,7.1,2WD,premium,Dammam,6,2,Gray,individual,0
Fourd,sedan,4,1995,"63,065 SAR",2002,"28,308 SAR",108937,7.32,2WD,standard,Makkah,8,1,Silver,individual,1
Honta,sedan,6,2002,"86,930 SAR",2008,"43,128 SAR",82852,12.39,4WD,premium,Dammam,6,2,White,individual,1
Honta,suv,4,2005,"82,367 SAR",2008,"48,803 SAR",137348,13.18,2WD,standard,Makkah,9,2,White,company,0
Fourd,suv,4,1999,"102,395 SAR",2007,"27,577 SAR",155082,4.9,2WD,standard,Dammam,8,3,Black,individual,1
Masda,sedan,8,1999,"48,759 SAR",2003,"28,544 SAR",42611,9.86,2WD,standard,Riyadh,8,1,Red,individual,1
Shevy,sedan,4,2005,"76,875 SAR",2010,"39,875 SAR",68372,5.58,2WD,standard,Dhahran,1,1,Red,individual,1
Fourd,crossover,4,2006,"131,734 SAR",2007,"85,600 SAR",44286,4.69,2WD,premium,Madinah,6,3,Black,company,0
Masda,crossover,4,1997,"94,482 SAR",2003,"44,642 SAR",57844,8.62,4WD,premium,Riyadh,7,3,Gray,individual,0
Huendae,sedan,4,2006,"56,009 SAR",2007,"42,342 SAR",21503,14.57,2WD,standard,Jeddah,8,2,Gray,individual,0
Fourd,suv,4,2001,"127,838 SAR",2007,"51,918 SAR",241134,4.87,4WD,standard,Dammam,5,2,Black,company,0
Huendae,suv,4,2001,"76,094 SAR",2002,"57,527 SAR",19682,12.78,2WD,standard,Riyadh,10,2,Black,individual,0
Shevy,sedan,8,1999,"81,916 SAR",2001,"51,127 SAR",45728,3.96,4WD,standard,Riyadh,8,1,Red,individual,0
Toyoda,suv,4,2001,"91,313 SAR",2005,"55,760 SAR",85114,12.05,2WD,standard,Dammam,7,2,Red,individual,0
Shevy,suv,6,2001,"178,974 SAR",2007,"76,511 SAR",127151,5.28,4WD,premium,Dammam,8,1,Black,individual,0
Fourd,sedan,6,2005,"76,875 SAR",2013,"20,704 SAR",76229,5.02,2WD,standard,Riyadh,11,1,Black,individual,1
BeEmW,crossover,8,2008,"97,897 SAR",2009,"66,794 SAR",45357,4.14,2WD,standard,Makkah,7,3,Brown,individual,1
Toyoda,suv,4,2006,"100,817 SAR",2008,"80,404 SAR",78073,12.0,2WD,standard,Dhahran,2,2,White,individual,0
Fourd,crossover,4,2003,"88,668 SAR",2008,"45,992 SAR",100027,5.69,2WD,standard,Jeddah,1,3,White,individual,1
Shevy,suv,8,1998,"140,542 SAR",2002,"82,712 SAR",22230,3.32,2WD,premium,Makkah,2,1,Gray,individual,1
JournalMotors,sedan,4,2006,"94,096 SAR",2011,"41,835 SAR",110415,7.4,4WD,standard,Jeddah,10,2,Gray,company,0
Fourd,sedan,4,2005,"76,875 SAR",2011,"31,220 SAR",260820,9.84,2WD,standard,Madinah,7,1,White,individual,0
JournalMotors,sedan,6,2000,"69,628 SAR",2006,"29,765 SAR",103222,7.06,2WD,standard,Riyadh,5,1,Blue,individual,0
Huendae,suv,4,2003,"110,836 SAR",2010,"57,607 SAR",93425,15.46,2WD,premium,Jeddah,7,2,Black,individual,0
Toyoda,suv,6,1996,"99,246 SAR",2004,"30,815 SAR",97618,10.32,4WD,standard,Madinah,5,2,Blue,individual,0
JournalMotors,suv,4,2001,"106,532 SAR",2008,"47,819 SAR",115667,6.28,2WD,standard,Riyadh,6,2,Black,individual,1
Shevy,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",89471,4.4,2WD,standard,Dammam,6,2,White,individual,0
Shevy,suv,4,1995,"132,436 SAR",2000,"65,259 SAR",217246,6.1,2WD,premium,Riyadh,1,1,White,individual,1
JournalMotors,suv,4,1992,"89,141 SAR",1996,"44,967 SAR",29704,4.68,2WD,standard,Riyadh,6,2,Red,individual,0
Shevy,suv,4,2001,"106,532 SAR",2006,"52,626 SAR",94939,5.23,2WD,standard,Dhahran,1,3,Silver,individual,0
Honta,suv,4,1996,"68,921 SAR",1997,"49,499 SAR",47340,15.0,2WD,standard,Dhahran,11,2,White,individual,0
Masda,sedan,8,1992,"42,448 SAR",1995,"27,798 SAR",55755,10.56,2WD,standard,Madinah,6,2,Silver,individual,1
JournalMotors,suv,4,1997,"137,787 SAR",2000,"86,392 SAR",32594,6.23,2WD,premium,Jeddah,3,2,Silver,individual,0
JournalMotors,sedan,8,1999,"68,263 SAR",2003,"38,261 SAR",46177,3.7,2WD,standard,Madinah,2,3,Black,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2012,"35,197 SAR",48029,5.9,2WD,standard,Makkah,10,3,Black,individual,1
Honta,sedan,4,1997,"56,239 SAR",1999,"43,107 SAR",17476,12.72,4WD,standard,Dammam,3,2,White,individual,0
Fourd,sedan,4,2004,"75,368 SAR",2013,"19,331 SAR",103998,7.3,2WD,standard,Madinah,10,1,White,individual,0
Huendae,crossover,4,2002,"62,093 SAR",2004,"42,834 SAR",21791,12.05,2WD,standard,Dammam,8,3,Black,individual,0
JournalMotors,crossover,4,2004,"90,442 SAR",2007,"56,707 SAR",61053,8.33,2WD,standard,Dhahran,1,2,Silver,individual,0
Mercetes,sedan,6,1996,"64,326 SAR",1999,"40,332 SAR",28162,8.5,2WD,standard,Dammam,3,2,White,individual,0
Nesshan,sedan,4,2005,"54,911 SAR",2012,"28,539 SAR",78858,19.63,2WD,standard,Riyadh,14,2,Silver,individual,0
Wolksvagon,sedan,4,2005,"65,893 SAR",2010,"37,433 SAR",200415,11.08,2WD,standard,Dhahran,3,3,White,individual,0
Nesshan,crossover,4,2005,"65,893 SAR",2008,"42,720 SAR",152833,17.4,2WD,standard,Dhahran,8,3,Gray,company,1
Masda,suv,4,1997,"70,299 SAR",2005,"22,088 SAR",274948,12.09,2WD,standard,Dhahran,3,2,Gray,company,1
Wolksvagon,suv,4,2007,"123,400 SAR",2013,"70,777 SAR",237951,8.11,4WD,standard,Madinah,3,2,Black,individual,1
Fourd,sedan,4,1998,"66,925 SAR",2003,"29,680 SAR",230339,11.46,2WD,standard,Riyadh,8,3,Brown,individual,1
Toyoda,sedan,8,1999,"70,214 SAR",2007,"21,801 SAR",112593,12.03,4WD,standard,Makkah,5,3,White,individual,0
