Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Honta,suv,4,2000,"74,602 SAR",2006,"33,486 SAR",297009,12.97,2WD,standard,Dhahran,6,3,Gray,individual,0
Toyoda,suv,4,1998,"103,255 SAR",2003,"52,793 SAR",185188,11.9,4WD,standard,Madinah,7,3,Black,individual,0
Huendae,sedan,4,2002,"51,744 SAR",2009,"29,882 SAR",171660,24.31,2WD,standard,Madinah,3,1,Gray,individual,0
Toyoda,suv,4,2002,"111,767 SAR",2011,"32,968 SAR",391239,9.72,4WD,standard,Jeddah,4,3,Silver,individual,0
Shevy,crossover,4,2003,"88,668 SAR",2007,"44,728 SAR",77343,4.58,2WD,standard,Dammam,5,3,Black,individual,0
Honta,crossover,4,1994,"89,033 SAR",1999,"43,750 SAR",97403,8.93,4WD,premium,Makkah,6,3,White,individual,0
JournalMotors,sedan,4,2005,"129,151 SAR",2006,"98,154 SAR",21362,5.94,4WD,premium,Jeddah,2,3,Red,company,0
Nesshan,sedan,6,2004,"53,834 SAR",2008,"28,514 SAR",32148,8.6,2WD,standard,Dhahran,4,4,White,individual,0
Huendae,crossover,6,2001,"60,875 SAR",2003,"41,994 SAR",17690,9.8,2WD,standard,Makkah,7,1,Silver,individual,0
Toyoda,suv,4,2005,"98,840 SAR",2008,"64,141 SAR",99424,6.59,2WD,standard,Jeddah,12,2,White,individual,0
Shevy,sedan,8,2000,"69,628 SAR",2006,"29,691 SAR",272688,6.68,2WD,standard,Makkah,8,1,Silver,individual,1
Fourd,suv,4,2007,"143,967 SAR",2012,"64,007 SAR",117998,4.7,4WD,standard,Jeddah,4,2,Silver,individual,0
JournalMotors,sedan,4,2007,"111,974 SAR",2012,"49,659 SAR",201124,6.34,2WD,premium,Dammam,5,3,Silver,individual,1
Fourd,crossover,4,2001,"119,316 SAR",2007,"56,675 SAR",120809,8.59,2WD,premium,Jeddah,2,2,Black,individual,0
Huendae,sedan,4,1999,"48,759 SAR",2004,"29,284 SAR",92708,22.18,2WD,standard,Jeddah,3,2,Silver,individual,0
Huendae,sedan,4,1998,"57,364 SAR",2007,"17,888 SAR",74640,15.29,4WD,standard,Makkah,7,1,Black,individual,0
Shevy,sedan,8,1995,"63,065 SAR",1998,"37,564 SAR",123039,5.03,2WD,standard,Riyadh,1,1,White,individual,0
Geep,crossover,4,2005,"92,251 SAR",2005,"63,099 SAR",714,6.08,2WD,standard,Madinah,3,3,Silver,individual,0
Geep,crossover,4,2005,"129,151 SAR",2010,"57,276 SAR",182177,9.83,2WD,premium,Jeddah,6,2,Black,individual,1
Shevy,suv,4,2005,"161,439 SAR",2012,"69,015 SAR",123620,4.57,2WD,premium,Dhahran,12,1,Blue,individual,0
Nesshan,sedan,4,2001,"50,729 SAR",2002,"42,612 SAR",21616,11.59,2WD,standard,Madinah,2,2,Black,individual,0
Masda,suv,4,1997,"84,359 SAR",2001,"42,330 SAR",204074,11.22,4WD,standard,Madinah,5,3,Black,individual,0
Masda,suv,4,1991,"87,393 SAR",1996,"40,797 SAR",247849,11.35,2WD,premium,Riyadh,10,2,Black,individual,0
Toyoda,suv,4,1994,"79,493 SAR",1996,"60,060 SAR",16112,12.47,2WD,standard,Makkah,8,1,Gray,individual,0
Geep,suv,4,2008,"171,320 SAR",2013,"76,168 SAR",98935,6.45,2WD,premium,Riyadh,11,2,Brown,individual,0
JournalMotors,crossover,8,2000,"83,554 SAR",2004,"42,043 SAR",37774,5.22,2WD,standard,Riyadh,7,4,Black,company,1
Masda,suv,8,1998,"86,046 SAR",2003,"44,632 SAR",100965,4.22,4WD,standard,Dhahran,3,4,Silver,individual,0
JournalMotors,crossover,4,1991,"83,897 SAR",1999,"21,465 SAR",300929,6.24,4WD,standard,Riyadh,12,2,Gray,individual,1
Shevy,suv,4,2000,"146,220 SAR",2002,"91,263 SAR",42178,4.93,2WD,premium,Jeddah,4,2,Blue,individual,0
Wolksvagon,suv,8,2004,"96,902 SAR",2006,"73,214 SAR",20350,6.28,2WD,standard,Makkah,8,2,Black,individual,0
Masda,crossover,4,2007,"68,555 SAR",2010,"40,619 SAR",109014,10.69,2WD,standard,Jeddah,11,3,Black,company,0
Nesshan,suv,4,2004,"80,752 SAR",2010,"38,155 SAR",113330,11.02,2WD,standard,Makkah,13,1,Gray,individual,0
BeEmW,suv,4,1992,"89,141 SAR",1993,"60,820 SAR",38402,7.23,2WD,standard,Dhahran,9,1,Black,individual,1
Masda,crossover,4,2005,"65,893 SAR",2012,"34,247 SAR",39306,15.89,2WD,standard,Dammam,4,3,Gray,individual,0
Nesshan,sedan,4,2003,"73,890 SAR",2012,"25,602 SAR",148391,20.9,2WD,premium,Dhahran,3,2,Black,individual,0
BeEmW,crossover,4,1995,"75,678 SAR",2001,"35,947 SAR",109997,7.2,2WD,standard,Dammam,3,1,Black,individual,0
Huendae,sedan,6,2003,"63,334 SAR",2006,"39,008 SAR",158969,21.02,4WD,standard,Dammam,10,4,Silver,individual,1
Wolksvagon,sedan,4,2002,"86,930 SAR",2007,"51,464 SAR",35900,15.39,2WD,premium,Madinah,10,3,Gray,individual,0
Fourd,sedan,4,2006,"109,778 SAR",2011,"48,807 SAR",53783,7.68,2WD,premium,Madinah,4,2,Gray,individual,0
Fourd,suv,6,2008,"122,372 SAR",2013,"51,414 SAR",254104,3.74,2WD,standard,Riyadh,5,2,Black,individual,1
Masda,sedan,8,2002,"62,093 SAR",2007,"33,902 SAR",108866,10.94,4WD,standard,Dhahran,3,3,Red,individual,0
Nesshan,crossover,4,2005,"79,072 SAR",2012,"41,512 SAR",136422,13.76,4WD,standard,Riyadh,0,2,Black,individual,0
Honta,crossover,8,1995,"54,055 SAR",1997,"37,289 SAR",22723,9.39,2WD,standard,Riyadh,11,2,Silver,individual,0
Toyoda,suv,4,1996,"82,705 SAR",1999,"56,495 SAR",27908,12.83,2WD,standard,Jeddah,5,3,Brown,individual,0
Shevy,suv,8,1993,"90,924 SAR",1997,"43,573 SAR",160956,3.91,2WD,standard,Riyadh,7,3,Red,individual,0
Toyoda,suv,4,1999,"122,874 SAR",2003,"75,033 SAR",65500,9.88,2WD,premium,Dammam,4,1,Red,individual,0
Nesshan,suv,4,2008,"104,890 SAR",2014,"52,038 SAR",125208,9.94,4WD,standard,Makkah,4,1,White,individual,1
Honta,suv,8,1993,"90,924 SAR",1997,"56,327 SAR",71692,4.83,2WD,premium,Dammam,3,2,Gray,company,0
Masda,suv,8,2001,"127,838 SAR",2008,"60,252 SAR",345488,5.35,4WD,premium,Jeddah,10,1,Red,company,1
Fourd,sedan,8,2005,"76,875 SAR",2005,"49,690 SAR",630,3.48,2WD,standard,Jeddah,5,1,Gray,individual,1
Honta,suv,4,1995,"81,083 SAR",1998,"53,100 SAR",61090,8.73,4WD,standard,Makkah,7,2,White,individual,1
Huendae,crossover,8,2001,"60,875 SAR",2004,"37,967 SAR",65367,10.02,2WD,standard,Madinah,10,2,Black,individual,0
JournalMotors,crossover,8,2004,"90,442 SAR",2008,"43,342 SAR",162257,4.67,2WD,standard,Makkah,6,2,Black,individual,0
Masda,suv,4,2005,"98,840 SAR",2011,"44,366 SAR",276044,10.27,4WD,standard,Dammam,5,1,Blue,individual,0
Honta,sedan,4,1996,"64,326 SAR",2000,"32,278 SAR",210394,14.6,2WD,premium,Jeddah,11,1,Red,individual,0
Masda,suv,4,2005,"82,367 SAR",2012,"40,864 SAR",57180,11.22,2WD,standard,Dhahran,4,2,Gray,individual,1
Nesshan,suv,4,1997,"84,359 SAR",2004,"46,037 SAR",142222,17.55,4WD,standard,Makkah,9,2,Blue,individual,1
Huendae,suv,4,1991,"62,424 SAR",1994,"42,827 SAR",49506,17.35,2WD,standard,Dhahran,5,2,Red,individual,0
Toyoda,suv,4,2006,"100,817 SAR",2012,"57,969 SAR",58636,13.14,2WD,standard,Dammam,1,1,Gray,individual,0
JournalMotors,suv,6,2007,"119,972 SAR",2011,"63,545 SAR",84506,4.79,2WD,standard,Makkah,4,1,White,individual,1
Fourd,suv,4,1999,"102,395 SAR",2002,"60,670 SAR",65341,4.77,2WD,standard,Makkah,9,1,Red,individual,1
Masda,suv,4,2005,"82,367 SAR",2009,"51,026 SAR",32487,12.56,2WD,standard,Jeddah,3,1,Red,individual,0
Honta,suv,4,2006,"100,817 SAR",2010,"61,831 SAR",73570,18.02,4WD,standard,Dammam,5,2,Black,company,0
Honta,sedan,4,2004,"53,834 SAR",2012,"17,627 SAR",67871,21.89,2WD,standard,Dhahran,7,2,Blue,company,1
BeEmW,suv,4,2003,"133,003 SAR",2007,"67,093 SAR",48838,2.44,4WD,standard,Makkah,9,2,Silver,individual,0
Honta,sedan,4,2008,"69,926 SAR",2015,"36,253 SAR",249645,21.08,4WD,standard,Makkah,6,3,Blue,company,1
Geep,sedan,4,1994,"61,828 SAR",2001,"26,365 SAR",311443,8.44,2WD,standard,Riyadh,12,1,White,company,1
Huendae,sedan,4,2002,"51,744 SAR",2008,"26,826 SAR",227402,25.5,2WD,standard,Jeddah,9,3,Black,individual,1
Nesshan,sedan,6,2001,"71,021 SAR",2005,"43,557 SAR",84764,16.39,2WD,premium,Madinah,9,2,White,individual,0
JournalMotors,crossover,4,2001,"85,225 SAR",2007,"38,255 SAR",119884,6.71,2WD,standard,Riyadh,12,3,Gray,individual,1
Nesshan,suv,6,2004,"80,752 SAR",2010,"38,059 SAR",260693,11.06,2WD,standard,Dhahran,11,3,Blue,individual,1
Shevy,crossover,8,2004,"108,530 SAR",2007,"71,450 SAR",61659,5.06,4WD,standard,Riyadh,2,2,Black,company,1
Fourd,crossover,8,1994,"74,194 SAR",2002,"20,088 SAR",312137,3.0,2WD,standard,Dammam,3,2,Blue,company,0
Fourd,suv,4,2003,"155,170 SAR",2011,"39,801 SAR",103744,4.53,2WD,premium,Madinah,4,2,Gray,company,0
Shevy,sedan,6,2002,"86,930 SAR",2008,"35,304 SAR",113156,9.72,4WD,standard,Dhahran,9,4,Gray,individual,0
Fourd,sedan,4,1997,"65,612 SAR",2003,"29,451 SAR",131439,10.1,2WD,standard,Makkah,10,2,Blue,individual,1
Toyoda,crossover,4,1997,"94,482 SAR",2002,"50,850 SAR",36105,11.04,2WD,premium,Jeddah,13,1,Gray,individual,0
Masda,suv,6,2007,"102,833 SAR",2011,"54,467 SAR",158209,10.59,4WD,standard,Dammam,6,2,Blue,individual,0
JournalMotors,suv,4,2009,"124,819 SAR",2015,"56,028 SAR",128011,4.28,2WD,standard,Makkah,5,2,White,individual,1
Shevy,sedan,6,2002,"72,441 SAR",2007,"33,817 SAR",56336,5.15,2WD,standard,Riyadh,5,1,Silver,individual,1
Huendae,sedan,4,2005,"76,875 SAR",2006,"63,769 SAR",38512,21.38,2WD,premium,Riyadh,7,2,Black,individual,1
Huendae,crossover,4,2000,"59,681 SAR",2001,"44,791 SAR",44926,19.86,2WD,standard,Dammam,5,4,Silver,company,0
Toyoda,sedan,4,2004,"64,601 SAR",2007,"44,128 SAR",52027,13.93,2WD,standard,Jeddah,8,1,Gray,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2005,"56,210 SAR",50505,7.59,2WD,standard,Madinah,3,2,Gray,individual,1
Fourd,sedan,4,2001,"99,430 SAR",2007,"42,506 SAR",143288,8.9,2WD,premium,Dhahran,6,2,Red,individual,0
Toyoda,sedan,8,2002,"86,930 SAR",2010,"25,507 SAR",425727,11.08,2WD,premium,Riyadh,7,2,Black,company,1
JournalMotors,suv,8,1997,"98,419 SAR",2001,"55,163 SAR",86431,2.85,2WD,standard,Riyadh,2,1,Gray,individual,0
Huendae,crossover,8,2003,"63,334 SAR",2011,"17,955 SAR",64122,14.37,2WD,standard,Makkah,7,2,White,individual,0
Toyoda,suv,8,2002,"111,767 SAR",2008,"54,947 SAR",272003,4.89,4WD,standard,Dammam,4,3,Gray,individual,0
Honta,sedan,4,1990,"40,800 SAR",1994,"26,413 SAR",161097,20.1,2WD,standard,Dhahran,1,1,Silver,individual,0
JournalMotors,suv,4,1993,"152,752 SAR",1998,"64,517 SAR",218177,7.57,4WD,premium,Dammam,14,2,Red,company,0
Toyoda,suv,8,1999,"87,767 SAR",2002,"56,955 SAR",120042,5.87,2WD,standard,Madinah,10,2,White,individual,0
Huendae,suv,4,1998,"71,705 SAR",2001,"46,958 SAR",27961,9.71,2WD,standard,Dhahran,5,1,Gray,company,1
Fourd,crossover,4,2003,"88,668 SAR",2003,"60,648 SAR",1099,8.69,2WD,standard,Riyadh,2,3,Black,individual,0
JournalMotors,sedan,8,2004,"90,442 SAR",2008,"45,509 SAR",95797,4.72,4WD,standard,Riyadh,5,4,Brown,individual,1
Huendae,sedan,4,1995,"45,046 SAR",2000,"23,365 SAR",249924,12.35,2WD,standard,Dammam,2,2,Silver,individual,0
Wolksvagon,crossover,6,2007,"115,173 SAR",2008,"100,661 SAR",41898,7.77,2WD,premium,Madinah,3,3,Silver,individual,0
Fourd,sedan,4,2000,"69,628 SAR",2000,"45,006 SAR",1000,9.53,2WD,standard,Dhahran,10,2,White,individual,1
Fourd,crossover,4,2003,"106,402 SAR",2008,"47,306 SAR",82624,7.14,4WD,standard,Riyadh,5,1,Black,individual,0
Shevy,crossover,6,2003,"148,963 SAR",2009,"63,681 SAR",144351,5.2,4WD,premium,Jeddah,8,3,Black,individual,0
Honta,sedan,4,2003,"52,779 SAR",2007,"30,751 SAR",154643,24.83,2WD,standard,Jeddah,7,1,Black,individual,0
Fourd,suv,4,2006,"141,144 SAR",2010,"71,200 SAR",48310,3.24,4WD,standard,Madinah,7,2,Silver,individual,0
Shevy,suv,6,2002,"108,662 SAR",2004,"71,212 SAR",40198,5.62,2WD,standard,Riyadh,5,1,Red,individual,1
Nesshan,crossover,4,2005,"65,893 SAR",2013,"23,973 SAR",56627,16.57,2WD,standard,Riyadh,2,2,Black,individual,1
Fourd,suv,8,2004,"135,663 SAR",2009,"67,017 SAR",60716,2.7,4WD,standard,Jeddah,2,2,White,individual,0
Nesshan,sedan,4,2004,"75,368 SAR",2005,"59,542 SAR",39543,21.1,2WD,premium,Riyadh,8,3,Red,individual,0
BeEmW,sedan,4,2005,"92,251 SAR",2007,"63,976 SAR",37208,8.25,4WD,standard,Madinah,3,3,Red,individual,0
Mercetes,sedan,6,2006,"78,413 SAR",2011,"36,799 SAR",200094,6.74,2WD,standard,Makkah,3,2,Red,individual,0
Fourd,suv,6,2004,"113,052 SAR",2008,"57,029 SAR",97198,6.58,2WD,standard,Riyadh,5,2,White,individual,0
Honta,sedan,4,2004,"53,834 SAR",2007,"36,933 SAR",60240,18.73,2WD,standard,Dammam,7,1,Gray,individual,0
Shevy,sedan,8,1997,"78,735 SAR",2002,"35,005 SAR",115612,5.35,4WD,standard,Riyadh,7,2,Red,company,0
Shevy,crossover,4,1998,"96,372 SAR",2003,"44,989 SAR",107036,9.88,4WD,standard,Makkah,7,1,White,individual,1
Wolksvagon,sedan,8,1998,"57,364 SAR",2004,"28,201 SAR",134223,6.02,2WD,standard,Jeddah,6,4,Silver,individual,0
Huendae,suv,8,2003,"79,168 SAR",2007,"44,140 SAR",85378,6.79,2WD,standard,Dhahran,8,1,White,individual,0
Toyoda,crossover,4,2005,"94,886 SAR",2007,"71,171 SAR",89472,18.44,4WD,standard,Riyadh,13,4,Silver,individual,0
Shevy,suv,4,1997,"98,419 SAR",2000,"50,122 SAR",119857,5.58,2WD,standard,Madinah,11,4,Black,individual,0
Geep,sedan,6,1997,"91,858 SAR",1997,"53,720 SAR",1056,7.48,2WD,premium,Dammam,5,4,Gray,individual,0
BeEmW,suv,4,2002,"108,662 SAR",2004,"71,212 SAR",38063,5.22,2WD,standard,Jeddah,12,3,White,individual,1
Huendae,sedan,8,1997,"46,866 SAR",2000,"29,230 SAR",37028,12.24,2WD,standard,Dammam,7,2,Silver,individual,0
Huendae,sedan,4,2003,"73,890 SAR",2008,"39,840 SAR",233175,16.26,2WD,premium,Makkah,9,2,White,individual,1
Nesshan,suv,4,2004,"96,902 SAR",2009,"47,617 SAR",96360,8.94,4WD,standard,Madinah,5,2,Red,individual,0
Masda,suv,4,1996,"68,921 SAR",1998,"52,827 SAR",39242,8.29,2WD,standard,Makkah,2,1,White,individual,0
Fourd,crossover,6,1994,"74,194 SAR",1999,"31,337 SAR",83246,5.35,2WD,standard,Dhahran,9,4,White,individual,0
Masda,sedan,4,1996,"45,947 SAR",1998,"38,740 SAR",45791,15.1,2WD,standard,Makkah,3,2,Black,individual,0
JournalMotors,crossover,6,1999,"98,299 SAR",2002,"52,696 SAR",139698,3.69,4WD,standard,Jeddah,7,3,White,individual,0
Fourd,suv,4,2001,"127,838 SAR",2005,"60,941 SAR",208342,4.5,4WD,standard,Dammam,5,2,Gray,individual,1
Wolksvagon,sedan,4,2000,"59,681 SAR",2002,"45,091 SAR",17389,9.09,2WD,standard,Makkah,5,3,Black,individual,0
Honta,suv,4,1996,"82,705 SAR",2000,"51,235 SAR",75425,9.85,4WD,standard,Madinah,2,2,Silver,company,0
Shevy,crossover,4,1993,"72,739 SAR",1995,"45,400 SAR",26629,6.73,2WD,standard,Riyadh,5,2,Red,individual,0
Huendae,sedan,6,1998,"47,803 SAR",2004,"23,603 SAR",267816,16.75,2WD,standard,Dhahran,7,3,Silver,individual,0
JournalMotors,sedan,6,2002,"72,441 SAR",2003,"52,302 SAR",19214,7.21,2WD,standard,Riyadh,2,4,Black,individual,0
JournalMotors,suv,6,2001,"127,838 SAR",2006,"59,678 SAR",90056,6.07,4WD,standard,Makkah,11,3,Black,individual,1
Shevy,suv,4,1995,"94,597 SAR",2003,"22,993 SAR",336230,3.9,2WD,standard,Dhahran,9,4,Blue,individual,1
JournalMotors,sedan,4,2007,"134,369 SAR",2008,"91,908 SAR",10962,8.76,4WD,premium,Madinah,7,3,Blue,individual,0
Shevy,suv,4,2008,"171,320 SAR",2014,"76,901 SAR",104996,5.33,2WD,premium,Riyadh,6,2,Black,company,1
Masda,suv,4,2006,"84,014 SAR",2007,"66,690 SAR",20731,11.5,2WD,standard,Madinah,6,2,White,individual,1
Wolksvagon,suv,4,1997,"101,231 SAR",2000,"69,150 SAR",33900,7.64,4WD,standard,Dammam,10,2,Red,individual,0
JournalMotors,suv,8,2006,"117,620 SAR",2010,"59,333 SAR",66220,4.46,2WD,standard,Dammam,7,2,Red,individual,0
Toyoda,sedan,8,1992,"50,937 SAR",1994,"38,389 SAR",35710,5.94,2WD,standard,Makkah,10,4,Gray,individual,1
Toyoda,crossover,4,2003,"76,001 SAR",2009,"39,330 SAR",80717,11.75,2WD,standard,Jeddah,5,1,White,individual,0
Honta,suv,4,1998,"71,705 SAR",1999,"54,208 SAR",9404,13.34,2WD,standard,Jeddah,6,2,Gray,individual,0
Huendae,sedan,6,2004,"75,368 SAR",2010,"39,172 SAR",57744,17.49,2WD,premium,Riyadh,8,3,White,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2009,"38,245 SAR",63419,18.88,2WD,standard,Dammam,4,3,Black,individual,0
Honta,suv,4,2005,"82,367 SAR",2008,"54,226 SAR",54516,13.67,2WD,standard,Riyadh,2,4,Gray,company,0
Toyoda,suv,4,2005,"98,840 SAR",2010,"53,195 SAR",96326,14.26,2WD,standard,Madinah,4,2,Black,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2009,"31,833 SAR",212870,8.27,2WD,standard,Dhahran,4,1,Blue,individual,0
Huendae,sedan,4,2001,"50,729 SAR",2003,"40,633 SAR",83797,18.81,2WD,standard,Dammam,2,3,Red,individual,0
Masda,suv,4,1997,"84,359 SAR",2003,"46,502 SAR",52160,8.57,4WD,standard,Jeddah,2,2,Black,company,1
Fourd,crossover,8,1991,"69,914 SAR",1995,"37,031 SAR",39229,2.31,2WD,standard,Madinah,9,1,Gray,company,1
Honta,sedan,4,2001,"71,021 SAR",2008,"38,758 SAR",66460,15.03,2WD,premium,Jeddah,7,1,Brown,individual,1
Toyoda,suv,6,2005,"98,840 SAR",2008,"67,348 SAR",36037,12.91,2WD,standard,Riyadh,7,4,Silver,individual,1
BeEmW,sedan,6,2006,"94,096 SAR",2010,"50,103 SAR",197664,11.0,4WD,standard,Dhahran,2,2,Blue,individual,0
Nesshan,suv,6,1994,"66,244 SAR",1997,"41,316 SAR",59761,14.21,2WD,standard,Dhahran,4,3,Black,company,0
Toyoda,suv,6,1999,"105,321 SAR",2003,"67,529 SAR",28635,6.94,4WD,standard,Makkah,7,1,White,company,1
Honta,crossover,4,2007,"82,266 SAR",2008,"62,037 SAR",37176,10.79,4WD,standard,Dhahran,4,2,Black,individual,1
Shevy,sedan,6,2008,"114,213 SAR",2015,"48,826 SAR",121425,6.15,2WD,premium,Riyadh,4,2,White,individual,0
JournalMotors,suv,6,2008,"205,585 SAR",2014,"87,667 SAR",284819,5.89,4WD,premium,Dhahran,7,2,Blue,individual,1
JournalMotors,sedan,4,1995,"63,065 SAR",1999,"35,347 SAR",27349,9.92,2WD,standard,Jeddah,1,3,White,individual,0
Masda,sedan,4,1996,"45,947 SAR",2003,"23,880 SAR",155997,18.89,2WD,standard,Madinah,7,3,White,company,0
Huendae,suv,4,2003,"79,168 SAR",2011,"22,444 SAR",78653,7.6,2WD,standard,Madinah,5,3,Gray,individual,0
Shevy,sedan,6,2007,"79,981 SAR",2013,"32,482 SAR",229405,9.56,2WD,standard,Riyadh,10,2,Black,individual,0
Fourd,crossover,4,1999,"81,916 SAR",2002,"43,913 SAR",128284,10.94,2WD,standard,Dammam,4,3,White,individual,0
Toyoda,crossover,4,2004,"108,530 SAR",2009,"58,410 SAR",113323,9.72,2WD,premium,Makkah,9,2,Gray,company,0
JournalMotors,suv,4,2006,"117,620 SAR",2011,"52,293 SAR",69012,8.76,2WD,standard,Dhahran,6,2,White,individual,0
Fourd,crossover,4,2007,"95,978 SAR",2010,"60,178 SAR",64261,9.06,2WD,standard,Makkah,3,1,White,individual,0
Fourd,sedan,4,2001,"99,430 SAR",2010,"28,337 SAR",175838,8.47,2WD,premium,Madinah,3,3,White,company,0
JournalMotors,suv,4,1998,"100,387 SAR",2002,"53,172 SAR",77096,6.28,2WD,standard,Riyadh,5,1,White,company,1
Geep,sedan,4,2004,"90,442 SAR",2007,"51,036 SAR",63172,6.78,4WD,standard,Riyadh,6,2,Black,individual,0
Shevy,sedan,4,2003,"73,890 SAR",2009,"33,167 SAR",95314,7.16,2WD,standard,Madinah,6,1,White,individual,1
Honta,suv,4,2004,"96,902 SAR",2013,"30,524 SAR",180372,14.48,4WD,standard,Makkah,2,3,Black,individual,0
Fourd,crossover,4,2001,"85,225 SAR",2007,"36,433 SAR",146247,3.71,2WD,standard,Dhahran,4,1,Blue,individual,0
Toyoda,sedan,8,1998,"68,837 SAR",2001,"46,904 SAR",104135,7.33,4WD,standard,Dammam,4,2,White,individual,1
Wolksvagon,sedan,8,1998,"68,837 SAR",2003,"37,048 SAR",58510,7.58,4WD,standard,Makkah,5,2,Black,individual,0
Shevy,suv,4,1996,"115,787 SAR",1997,"79,198 SAR",10887,6.62,4WD,standard,Madinah,10,3,White,company,0
Honta,sedan,6,2007,"68,555 SAR",2009,"49,420 SAR",62033,15.71,4WD,standard,Dhahran,6,2,Silver,company,0
Fourd,suv,6,2004,"158,274 SAR",2006,"98,539 SAR",72211,3.6,2WD,premium,Dammam,5,3,White,individual,1
Shevy,crossover,4,1995,"75,678 SAR",2000,"35,515 SAR",210381,8.47,2WD,standard,Dammam,3,3,White,individual,0
BeEmW,sedan,4,2001,"71,021 SAR",2007,"31,879 SAR",74437,4.1,2WD,standard,Jeddah,8,3,Black,individual,1
Geep,crossover,4,2002,"86,930 SAR",2006,"43,851 SAR",40731,8.18,2WD,standard,Madinah,6,3,Black,company,0
Honta,sedan,6,2003,"52,779 SAR",2006,"36,575 SAR",29629,10.77,2WD,standard,Jeddah,3,1,Black,company,0
Huendae,sedan,4,2003,"52,779 SAR",2007,"32,369 SAR",45944,16.95,2WD,standard,Makkah,4,2,Gray,individual,0
Fourd,sedan,4,1991,"69,914 SAR",1997,"33,209 SAR",104747,10.88,4WD,standard,Dammam,3,3,Blue,company,0
Shevy,suv,6,1992,"106,969 SAR",1999,"45,729 SAR",52984,4.58,4WD,standard,Riyadh,4,2,Black,individual,0
Mercetes,suv,6,1997,"165,344 SAR",2001,"75,067 SAR",207173,3.47,4WD,premium,Makkah,5,2,Silver,individual,0
Fourd,crossover,4,2002,"86,930 SAR",2007,"34,784 SAR",251176,5.46,2WD,standard,Makkah,8,1,Silver,individual,0
Fourd,sedan,6,2004,"75,368 SAR",2008,"38,019 SAR",80058,7.35,2WD,standard,Riyadh,12,1,Gray,individual,0
Nesshan,sedan,8,2006,"56,009 SAR",2012,"27,787 SAR",111328,14.93,2WD,standard,Madinah,6,2,White,individual,1
Honta,crossover,6,2004,"64,601 SAR",2008,"36,018 SAR",69046,12.59,2WD,standard,Madinah,10,2,Black,individual,0
Fourd,sedan,6,2003,"88,668 SAR",2007,"49,698 SAR",26219,8.02,4WD,standard,Makkah,2,1,White,individual,0
Honta,sedan,8,2001,"50,729 SAR",2004,"33,221 SAR",30683,9.1,2WD,standard,Riyadh,7,3,White,company,1
Wolksvagon,sedan,4,2003,"88,668 SAR",2010,"45,885 SAR",73324,11.12,2WD,premium,Makkah,7,2,Red,individual,0
Fourd,sedan,4,1999,"81,916 SAR",1999,"50,427 SAR",1438,7.58,4WD,standard,Madinah,10,2,Red,individual,0
Wolksvagon,sedan,4,1994,"63,595 SAR",1998,"49,837 SAR",49268,20.55,4WD,standard,Dammam,2,3,Silver,individual,1
Honta,crossover,4,2003,"63,334 SAR",2008,"31,122 SAR",38723,14.14,2WD,standard,Madinah,6,2,Silver,company,0
Toyoda,crossover,4,2002,"89,414 SAR",2005,"67,865 SAR",29387,14.39,4WD,standard,Madinah,3,3,Red,individual,0
Shevy,sedan,4,1999,"68,263 SAR",2003,"40,174 SAR",90417,13.08,2WD,standard,Makkah,1,2,Black,company,1
Huendae,suv,4,1997,"70,299 SAR",2003,"31,555 SAR",247615,10.42,2WD,standard,Riyadh,12,2,Black,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2009,"43,088 SAR",49236,11.52,2WD,standard,Riyadh,3,2,Red,company,0
Geep,crossover,8,2001,"85,225 SAR",2003,"62,058 SAR",43685,1.87,2WD,standard,Madinah,2,3,Gray,individual,1
Huendae,crossover,6,1997,"67,487 SAR",2002,"34,821 SAR",33103,11.81,4WD,standard,Makkah,4,1,Gray,individual,1
Mercetes,suv,4,2004,"113,052 SAR",2009,"50,262 SAR",100192,3.8,2WD,standard,Jeddah,5,1,White,individual,0
Toyoda,suv,4,2002,"93,139 SAR",2007,"50,127 SAR",63631,8.22,2WD,standard,Makkah,4,2,Silver,individual,0
JournalMotors,sedan,8,2007,"95,978 SAR",2012,"42,671 SAR",39432,5.03,4WD,standard,Madinah,12,3,Black,individual,0
Toyoda,sedan,4,2000,"100,265 SAR",2006,"57,075 SAR",66788,15.85,4WD,premium,Makkah,4,2,Silver,company,0
Masda,sedan,4,2006,"78,413 SAR",2010,"48,091 SAR",54314,21.73,2WD,premium,Makkah,7,1,Black,individual,0
Nesshan,suv,4,2001,"76,094 SAR",2005,"44,547 SAR",43612,14.43,2WD,standard,Makkah,4,2,Gray,individual,1
JournalMotors,crossover,4,1999,"81,916 SAR",2002,"46,353 SAR",112686,5.61,2WD,standard,Madinah,2,4,Silver,individual,0
Huendae,sedan,6,1997,"46,866 SAR",2001,"28,671 SAR",179174,21.87,2WD,standard,Makkah,8,2,Blue,individual,1
Masda,crossover,4,1991,"49,939 SAR",1994,"31,146 SAR",27245,10.61,2WD,standard,Makkah,7,1,Blue,company,0
